"No.","Time","Source","Destination","Protocol","Length","Info"
"1584","26.726082","192.168.0.104","192.168.0.105","TCP","62","80  >  53440 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1585","26.757728","192.168.0.105","192.168.0.104","TCP","54","57823  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1586","26.773749","192.168.0.105","192.168.0.104","TCP","54","53440  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1587","26.773901","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1588","26.783116","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1589","26.830580","192.168.0.105","192.168.0.104","TCP","54","53440  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1590","26.830626","192.168.0.104","192.168.0.105","TCP","54","80  >  53440 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1591","26.830661","192.168.0.104","192.168.0.105","TCP","54","80  >  53440 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1592","26.853771","192.168.0.105","192.168.0.104","TCP","62","57883  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1593","26.853836","192.168.0.104","192.168.0.105","TCP","62","80  >  57883 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1594","26.868296","192.168.0.105","192.168.0.104","TCP","54","53440  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1595","26.899037","192.168.0.105","192.168.0.104","TCP","54","57883  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1596","26.905948","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"1597","26.915393","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1598","26.943503","192.168.0.105","192.168.0.104","TCP","54","57883  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1599","26.943562","192.168.0.104","192.168.0.105","TCP","54","80  >  57883 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1600","26.943628","192.168.0.104","192.168.0.105","TCP","54","80  >  57883 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1601","26.946209","192.168.0.105","192.168.0.104","TCP","62","53364  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1602","26.946278","192.168.0.104","192.168.0.105","TCP","62","80  >  53364 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1603","27.037866","192.168.0.105","192.168.0.104","TCP","54","57883  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1604","27.041039","192.168.0.105","192.168.0.104","TCP","54","53364  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1605","27.048706","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1606","27.073568","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1607","27.091115","192.168.0.105","192.168.0.104","TCP","54","53364  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1608","27.091150","192.168.0.104","192.168.0.105","TCP","54","80  >  53364 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1609","27.091226","192.168.0.104","192.168.0.105","TCP","54","80  >  53364 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1610","27.103747","192.168.0.105","192.168.0.104","TCP","62","54940  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1611","27.103815","192.168.0.104","192.168.0.105","TCP","62","80  >  54940 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1612","27.133850","192.168.0.105","192.168.0.104","TCP","54","53364  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1613","27.146169","192.168.0.105","192.168.0.104","TCP","54","54940  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1614","27.167163","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1615","27.191753","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1616","27.248747","192.168.0.105","192.168.0.104","TCP","54","54940  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1617","27.248797","192.168.0.104","192.168.0.105","TCP","54","80  >  54940 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1618","27.248864","192.168.0.104","192.168.0.105","TCP","54","80  >  54940 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1619","27.256351","192.168.0.105","192.168.0.104","TCP","62","62222  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1620","27.256458","192.168.0.104","192.168.0.105","TCP","62","80  >  62222 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1621","27.279168","192.168.0.105","192.168.0.104","TCP","54","54940  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1622","27.288873","192.168.0.105","192.168.0.104","TCP","54","62222  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1623","27.315823","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"1624","27.335109","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1625","27.368565","192.168.0.105","192.168.0.104","TCP","54","62222  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1626","27.368600","192.168.0.104","192.168.0.105","TCP","54","80  >  62222 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1627","27.368686","192.168.0.104","192.168.0.105","TCP","54","80  >  62222 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1628","27.375824","192.168.0.105","192.168.0.104","TCP","62","54170  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1629","27.375880","192.168.0.104","192.168.0.105","TCP","62","80  >  54170 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1630","27.389414","192.168.0.105","192.168.0.104","TCP","54","62222  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1631","27.423342","192.168.0.105","192.168.0.104","TCP","54","54170  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1632","27.426275","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"1633","27.444662","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1634","27.460745","192.168.0.105","192.168.0.104","TCP","54","54170  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1635","27.460811","192.168.0.104","192.168.0.105","TCP","54","80  >  54170 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1636","27.460922","192.168.0.104","192.168.0.105","TCP","54","80  >  54170 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1637","27.463924","192.168.0.105","192.168.0.104","TCP","62","58303  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1638","27.464048","192.168.0.104","192.168.0.105","TCP","62","80  >  58303 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1639","27.470663","192.168.0.105","192.168.0.104","TCP","54","54170  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1640","27.487566","192.168.0.105","192.168.0.104","TCP","54","58303  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1641","27.507896","OnePlusT_55:67:a9","Broadcast","ARP","42","Who has 192.168.0.1? Tell 192.168.0.100"
"1642","27.520926","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1643","27.544816","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1644","27.582020","192.168.0.105","192.168.0.104","TCP","54","58303  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1645","27.582106","192.168.0.104","192.168.0.105","TCP","54","80  >  58303 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1646","27.582215","192.168.0.104","192.168.0.105","TCP","54","80  >  58303 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1647","27.588095","192.168.0.105","192.168.0.104","TCP","62","49341  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1648","27.588259","192.168.0.104","192.168.0.105","TCP","62","80  >  49341 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1649","27.619738","192.168.0.104","224.0.0.251","MDNS","93","Standard query response 0x0000 A, cache flush 192.168.0.104"
"1650","27.656040","192.168.0.105","192.168.0.104","TCP","54","58303  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1651","27.671668","192.168.0.105","192.168.0.104","TCP","54","49341  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1652","27.678614","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1653","27.687103","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1654","27.715057","192.168.0.105","192.168.0.104","TCP","54","49341  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1655","27.715099","192.168.0.104","192.168.0.105","TCP","54","80  >  49341 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1656","27.715166","192.168.0.104","192.168.0.105","TCP","54","80  >  49341 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1657","27.717423","192.168.0.105","192.168.0.104","TCP","62","49223  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1658","27.717487","192.168.0.104","192.168.0.105","TCP","62","80  >  49223 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1659","27.728896","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"1660","27.743607","192.168.0.105","192.168.0.104","TCP","54","49341  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1661","27.754515","192.168.0.105","192.168.0.104","TCP","54","49223  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1662","27.795399","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1663","27.818386","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1664","27.834642","192.168.0.105","192.168.0.104","TCP","54","49223  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1665","27.834692","192.168.0.104","192.168.0.105","TCP","54","80  >  49223 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1666","27.834774","192.168.0.104","192.168.0.105","TCP","54","80  >  49223 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1667","27.838672","192.168.0.105","192.168.0.104","TCP","62","59177  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1668","27.838787","192.168.0.104","192.168.0.105","TCP","62","80  >  59177 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1669","27.877738","192.168.0.105","192.168.0.104","TCP","54","49223  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1670","27.884622","192.168.0.105","192.168.0.104","TCP","54","59177  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1671","27.898322","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1672","27.906609","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1673","27.931107","192.168.0.105","192.168.0.104","TCP","54","59177  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1674","27.931149","192.168.0.104","192.168.0.105","TCP","54","80  >  59177 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1675","27.931210","192.168.0.104","192.168.0.105","TCP","54","80  >  59177 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1676","27.932991","192.168.0.105","192.168.0.104","TCP","62","52033  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1677","27.933050","192.168.0.104","192.168.0.105","TCP","62","80  >  52033 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1678","27.954791","192.168.0.105","192.168.0.104","TCP","54","59177  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1679","27.984126","192.168.0.105","192.168.0.104","TCP","54","52033  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1680","28.006201","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=49.00 HTTP/1.1 "
"1681","28.014236","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1682","28.291396","192.168.0.104","192.168.0.105","TCP","337","[TCP Retransmission] 80  >  52033 [PSH, ACK] Seq=1 Ack=216 Win=65177 Len=283"
"1683","28.603821","192.168.0.104","192.168.0.105","TCP","337","[TCP Retransmission] 80  >  52033 [PSH, ACK] Seq=1 Ack=216 Win=65177 Len=283"
"1684","29.212532","192.168.0.104","192.168.0.105","TCP","337","[TCP Retransmission] 80  >  52033 [PSH, ACK] Seq=1 Ack=216 Win=65177 Len=283"
"1685","29.566971","0.0.0.0","255.255.255.255","DHCP","350","DHCP Request  - Transaction ID 0x720f4257"
"1686","29.568974","Tp-LinkT_9c:eb:36","Broadcast","ARP","60","Who has 192.168.0.105? Tell 192.168.0.1"
"1687","30.064842","Espressi_69:66:71","Broadcast","ARP","42","ARP Announcement for 192.168.0.105"
"1688","30.419125","192.168.0.104","192.168.0.105","TCP","337","[TCP Retransmission] 80  >  52033 [PSH, ACK] Seq=1 Ack=216 Win=65177 Len=283"
"1689","30.474592","Espressi_69:66:71","Broadcast","ARP","42","Who has 192.168.0.104? Tell 192.168.0.105"
"1690","30.474612","LiteonTe_d5:cc:2f","Espressi_69:66:71","ARP","42","192.168.0.104 is at 98:22:ef:d5:cc:2f"
"1691","30.486972","192.168.0.105","192.168.0.104","TCP","54","52033  >  80 [RST, ACK] Seq=216 Ack=284 Win=24584 Len=0"
"1692","30.498360","192.168.0.104","224.0.0.251","MDNS","91","Standard query response 0x0000 A, cache flush 192.168.56.1"
"1693","30.795569","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","123","Standard query response 0x0000 AAAA, cache flush fe80::f8da:caaa:890a:2905"
"1694","31.235431","192.168.0.105","192.168.0.104","TCP","62","63820  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1695","31.235487","192.168.0.104","192.168.0.105","TCP","62","80  >  63820 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1696","31.285269","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1697","31.289143","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=Hello HTTP/1.1 "
"1698","31.297861","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1699","31.329453","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1700","31.329546","192.168.0.104","192.168.0.105","TCP","54","80  >  63820 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1701","31.329718","192.168.0.104","192.168.0.105","TCP","54","80  >  63820 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1702","31.368479","192.168.0.105","192.168.0.104","TCP","54","63820  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1703","32.328641","192.168.0.105","192.168.0.104","TCP","62","63405  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1704","32.328700","192.168.0.104","192.168.0.105","TCP","62","80  >  63405 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1705","32.412628","192.168.0.105","192.168.0.104","TCP","54","63405  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1706","32.428475","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1707","32.437528","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1708","32.577401","192.168.0.105","192.168.0.104","TCP","54","63405  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1709","32.577467","192.168.0.104","192.168.0.105","TCP","54","80  >  63405 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1710","32.577556","192.168.0.104","192.168.0.105","TCP","54","80  >  63405 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1711","32.593381","192.168.0.105","192.168.0.104","TCP","62","51766  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1712","32.593487","192.168.0.104","192.168.0.105","TCP","62","80  >  51766 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1713","32.625103","192.168.0.104","224.0.0.251","MDNS","93","Standard query response 0x0000 A, cache flush 192.168.0.104"
"1714","32.688790","192.168.0.105","192.168.0.104","TCP","54","63405  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1715","32.705264","192.168.0.105","192.168.0.104","TCP","54","51766  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1716","32.733915","fe80::a160:a73d:f540:b055","ff02::fb","MDNS","125","Standard query response 0x0000 AAAA, cache flush fe80::a160:a73d:f540:b055"
"1717","32.749563","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1718","32.757356","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1719","32.777565","192.168.0.105","192.168.0.104","TCP","54","51766  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1720","32.777600","192.168.0.104","192.168.0.105","TCP","54","80  >  51766 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1721","32.777621","192.168.0.104","192.168.0.105","TCP","54","80  >  51766 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1722","32.778486","192.168.0.105","192.168.0.104","TCP","62","58671  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1723","32.778542","192.168.0.104","192.168.0.105","TCP","62","80  >  58671 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1724","32.810449","192.168.0.105","192.168.0.104","TCP","54","51766  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1725","32.814222","192.168.0.105","192.168.0.104","TCP","54","58671  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1726","32.817738","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1727","32.828064","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1728","32.913634","192.168.0.105","192.168.0.104","TCP","54","58671  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1729","32.913670","192.168.0.104","192.168.0.105","TCP","54","80  >  58671 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1730","32.913728","192.168.0.104","192.168.0.105","TCP","54","80  >  58671 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1731","32.938080","192.168.0.105","192.168.0.104","TCP","62","51795  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1732","32.938124","192.168.0.104","192.168.0.105","TCP","62","80  >  51795 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1733","32.969316","192.168.0.105","192.168.0.104","TCP","54","58671  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1734","33.044919","192.168.0.105","192.168.0.104","TCP","54","51795  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1735","33.063336","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1736","33.074352","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1737","33.091283","192.168.0.105","192.168.0.104","TCP","54","51795  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1738","33.091319","192.168.0.104","192.168.0.105","TCP","54","80  >  51795 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1739","33.091417","192.168.0.104","192.168.0.105","TCP","54","80  >  51795 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1740","33.101248","192.168.0.105","192.168.0.104","TCP","62","63487  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1741","33.101310","192.168.0.104","192.168.0.105","TCP","62","80  >  63487 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1742","33.231609","192.168.0.105","192.168.0.104","TCP","54","51795  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1743","33.243375","192.168.0.105","192.168.0.104","TCP","54","63487  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1744","33.257918","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1745","33.266623","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1746","33.297984","192.168.0.105","192.168.0.104","TCP","54","63487  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1747","33.298031","192.168.0.104","192.168.0.105","TCP","54","80  >  63487 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1748","33.298102","192.168.0.104","192.168.0.105","TCP","54","80  >  63487 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1749","33.323864","192.168.0.105","192.168.0.104","TCP","62","61451  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1750","33.323945","192.168.0.104","192.168.0.105","TCP","62","80  >  61451 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1751","33.384212","192.168.0.105","192.168.0.104","TCP","54","63487  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1752","33.388460","192.168.0.105","192.168.0.104","TCP","54","61451  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1753","33.415487","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1754","33.445760","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1755","33.524951","192.168.0.105","192.168.0.104","TCP","54","61451  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1756","33.525056","192.168.0.104","192.168.0.105","TCP","54","80  >  61451 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1757","33.525199","192.168.0.104","192.168.0.105","TCP","54","80  >  61451 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1758","33.527799","192.168.0.105","192.168.0.104","TCP","62","59152  >  80 [SYN] Seq=0 Win=2144 Len=0 MSS=536 SACK_PERM=1"
"1759","33.527973","192.168.0.104","192.168.0.105","TCP","62","80  >  59152 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1460 SACK_PERM=1"
"1760","33.566888","192.168.0.105","192.168.0.104","TCP","54","61451  >  80 [ACK] Seq=217 Ack=285 Win=1860 Len=0"
"1761","33.576194","192.168.0.105","192.168.0.104","TCP","54","59152  >  80 [ACK] Seq=1 Ack=1 Win=2144 Len=0"
"1762","33.585028","192.168.0.105","192.168.0.104","HTTP","269","GET /ids/server.php?data=50.00 HTTP/1.1 "
"1763","33.613865","192.168.0.104","192.168.0.105","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"1764","33.635484","192.168.0.105","192.168.0.104","TCP","54","59152  >  80 [FIN, ACK] Seq=216 Ack=284 Win=1861 Len=0"
"1765","33.635532","192.168.0.104","192.168.0.105","TCP","54","80  >  59152 [ACK] Seq=284 Ack=217 Win=65177 Len=0"
"1766","33.635603","192.168.0.104","192.168.0.105","TCP","54","80  >  59152 [FIN, ACK] Seq=284 Ack=217 Win=65177 Len=0"
